,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
3068,35.0,1,True,True,False,Qasr-od-Dasht,990000000.0,33000.0
3069,85.0,2,True,True,False,Ostad Moein,2000000000.0,66666.67
3070,105.0,2,True,True,True,West Ferdows Boulevard,3500000000.0,116666.67
3071,55.0,1,True,True,False,Southern Program Organization,2050000000.0,68333.33
3072,40.0,1,False,True,True,Komeil,810000000.0,27000.0
3073,90.0,2,True,True,True,Southern Janatabad,3750000000.0,125000.0
3074,68.0,2,False,True,False,Ostad Moein,1500000000.0,50000.0
3075,44.0,1,True,True,True,Khavaran,649000000.0,21633.33
3076,130.0,2,True,True,True,Velenjak,18200000000.0,606666.67
3077,68.0,2,False,False,True,Ostad Moein,1320000000.0,44000.0
3078,90.0,2,True,True,True,North Program Organization,4750000000.0,158333.33
3079,73.0,1,True,True,False,Shahrake Gharb,7500000000.0,250000.0
3080,64.0,2,False,True,False,Shahran,1900000000.0,63333.33
3081,82.0,2,True,True,True,Boloorsazi,1600000000.0,53333.33
3082,51.0,1,False,True,False,Salsabil,850000000.0,28333.33
3083,43.0,1,False,True,True,Beryanak,725000000.0,24166.67
3084,65.0,1,True,True,True,Punak,2340000000.0,78000.0
3085,68.0,1,False,False,False,Heravi,4115000000.0,137166.67
3086,65.0,2,True,False,True,Air force,1750000000.0,58333.33
3087,59.0,1,True,True,True,West Ferdows Boulevard,2000000000.0,66666.67
3088,155.0,3,True,True,True,Gheitarieh,13000000000.0,433333.33
3089,58.0,1,True,True,True,Punak,2350000000.0,78333.33
3090,72.0,2,False,False,False,Parand,380000000.0,12666.67
3091,56.0,1,False,True,False,Khavaran,668000000.0,22266.67
3092,90.0,2,True,True,True,Central Janatabad,3550000000.0,118333.33
3093,93.0,2,True,True,True,Shahran,2880000000.0,96000.0
3094,84.0,2,True,True,True,Shahran,2400000000.0,80000.0
3095,107.0,2,True,True,True,Parand,550000000.0,18333.33
3096,150.0,3,True,True,True,Tajrish,12750000000.0,425000.0
3097,120.0,2,False,False,False,Mehrabad River River,2600000000.0,86666.67
3098,165.0,3,True,True,True,Gheitarieh,12300000000.0,410000.0
3099,87.0,2,True,False,True,Parand,550000000.0,18333.33
3100,76.0,2,True,True,False,Shahran,1990000000.0,66333.33
3101,83.0,2,True,True,True,Shahran,2980000000.0,99333.33
3102,115.0,2,True,True,True,Central Janatabad,3900000000.0,130000.0
3103,115.0,2,True,True,True,Jordan,6200000000.0,206666.67
3104,85.0,2,True,False,True,Abuzar,2715000000.0,90500.0
3105,50.0,2,False,True,False,Komeil,730000000.0,24333.33
3106,123.0,2,True,True,True,Yousef Abad,7630000000.0,254333.33
3107,630.0,0,False,False,False,Tajrish,75600000000.0,2520000.0
3108,115.0,2,True,False,True,Shahrake Qods,950000000.0,31666.67
3109,47.0,1,False,True,False,Qasr-od-Dasht,800000000.0,26666.67
3110,40.0,1,False,True,False,Salsabil,750000000.0,25000.0
3111,250.0,3,True,True,True,Velenjak,40000000000.0,1333333.33
3112,85.0,2,False,True,True,Shahrake Qods,850000000.0,28333.33
3113,80.0,2,True,True,True,Jeyhoon,2220000000.0,74000.0
3114,125.0,2,True,True,True,Gheitarieh,12500000000.0,416666.67
3115,750.0,5,True,True,False,Varamin - Beheshti,3500000000.0,116666.67
3116,85.0,2,False,False,True,Jeyhoon,1885000000.0,62833.33
3117,170.0,3,True,True,True,Mirdamad,11800000000.0,393333.33
3118,71.0,2,False,True,True,Shahrake Qods,525000000.0,17500.0
3119,105.0,2,True,True,True,Shahrake Qods,920000000.0,30666.67
3120,80.0,1,False,True,True,Shahrake Qods,580000000.0,19333.33
3121,95.0,2,True,True,True,Shahrake Qods,930000000.0,31000.0
3122,78.0,2,True,True,False,Water Organization,2500000000.0,83333.33
3123,110.0,2,True,True,True,Shahran,4070000000.0,135666.67
3124,71.0,2,True,True,True,East Ferdows Boulevard,2950000000.0,98333.33
3125,65.0,1,True,True,True,Saadat Abad,3490000000.0,116333.33
3126,88.0,2,True,True,True,Saadat Abad,5200000000.0,173333.33
3127,135.0,3,True,True,True,Saadat Abad,7500000000.0,250000.0
3128,50.0,1,True,True,False,Si Metri Ji,810000000.0,27000.0
3129,42.0,1,False,True,False,Shoosh,920000000.0,30666.67
3130,171.0,2,False,True,False,Elahieh,11500000000.0,383333.33
3131,120.0,3,True,True,True,Persian Gulf Martyrs Lake,1750000000.0,58333.33
3132,60.0,1,False,False,False,Shahr-e-Ziba,18000000000.0,600000.0
3133,45.0,1,False,True,False,Jeyhoon,800000000.0,26666.67
3134,55.0,1,False,True,False,Salsabil,1100000000.0,36666.67
3135,72.0,2,False,True,False,Salsabil,1350000000.0,45000.0
3136,72.0,2,True,True,True,Ostad Moein,1860000000.0,62000.0
3137,100.0,2,True,True,True,Southern Janatabad,5600000000.0,186666.67
3138,63.0,1,True,True,True,Ostad Moein,1380000000.0,46000.0
3139,61.0,1,False,False,True,Ostad Moein,1180000000.0,39333.33
3140,253.0,4,True,True,True,Jordan,11385000000.0,379500.0
3141,90.0,2,True,True,True,Northern Chitgar,690000000.0,23000.0
3142,72.0,2,True,True,True,Jeyhoon,1850000000.0,61666.67
3143,98.0,2,True,True,True,Shahran,4080000000.0,136000.0
3144,145.0,3,True,True,True,Vanak,7900000000.0,263333.33
3145,93.0,2,True,True,True,Saadat Abad,4950000000.0,165000.0
3146,125.0,3,True,True,True,Salsabil,3500000000.0,116666.67
3147,60.0,2,True,True,False,Azarbaijan,1620000000.0,54000.0
3148,120.0,2,True,True,True,Yousef Abad,7200000000.0,240000.0
3149,118.0,2,True,True,True,Northern Chitgar,320000000.0,10666.67
3150,89.0,2,True,True,True,Punak,3000000000.0,100000.0
3151,62.0,1,True,True,True,Komeil,1670000000.0,55666.67
3152,80.0,2,True,True,True,North Program Organization,2950000000.0,98333.33
3153,77.0,2,False,True,True,Azarbaijan,1800000000.0,60000.0
3154,72.0,2,False,False,False,Andisheh,950000000.0,31666.67
3155,80.0,2,True,True,True,East Ferdows Boulevard,2980000000.0,99333.33
3156,62.0,1,True,True,True,Northern Chitgar,875000000.0,29166.67
3157,115.0,2,True,True,True,Saadat Abad,6000000000.0,200000.0
3158,94.0,2,False,True,False,Fatemi,3100000000.0,103333.33
3159,91.0,2,True,True,True,Parand,465000000.0,15500.0
3160,74.0,2,True,True,True,Amirieh,1700000000.0,56666.67
3161,92.0,2,True,True,True,Shahran,3200000000.0,106666.67
3162,71.0,1,True,True,True,Shahran,2300000000.0,76666.67
3163,92.0,2,True,True,True,Shahr-e-Ziba,3300000000.0,110000.0
3164,42.0,1,True,False,True,Shahran,1760000000.0,58666.67
3165,63.0,2,False,True,True,Taslihat,1800000000.0,60000.0
3166,90.0,2,True,True,True,Sadeghieh,3300000000.0,110000.0
3167,140.0,3,True,True,True,Kook,1792000000.0,59733.33
3168,63.0,1,True,False,True,Thirteen November,800000000.0,26666.67
3169,81.0,2,True,True,True,West Ferdows Boulevard,3400000000.0,113333.33
3170,55.0,1,True,True,True,West Ferdows Boulevard,2150000000.0,71666.67
3171,98.0,2,True,True,True,Zargandeh,5800000000.0,193333.33
3172,84.0,2,True,True,True,Shahran,2410000000.0,80333.33
3173,92.0,2,True,True,True,Shahran,2900000000.0,96666.67
3174,86.0,2,True,True,True,Shahedshahr,421000000.0,14033.33
3175,56.0,1,True,True,True,Shahran,1890000000.0,63000.0
3177,90.0,2,True,True,True,Northern Chitgar,1315000000.0,43833.33
3178,48.0,1,False,False,False,Hashemi,950000000.0,31666.67
3179,80.0,2,True,True,True,Punak,2800000000.0,93333.33
3180,120.0,2,True,True,True,Railway,1536000000.0,51200.0
3181,39.0,1,True,False,True,Ostad Moein,1170000000.0,39000.0
3182,80.0,2,True,True,True,Jeyhoon,2100000000.0,70000.0
3183,190.0,3,True,True,True,Niavaran,15200000000.0,506666.67
3184,210.0,3,True,True,True,Kamranieh,34560000000.0,1152000.0
3185,90.0,2,True,True,True,Central Janatabad,3590000000.0,119666.67
3186,75.0,2,False,False,True,Parand,398000000.0,13266.67
3187,67.0,1,True,True,False,Punak,2150000000.0,71666.67
3188,72.0,2,True,True,True,Darakeh,2900000000.0,96666.67
3189,93.0,2,True,True,True,Persian Gulf Martyrs Lake,2300000000.0,76666.67
3190,119.0,2,True,True,True,West Ferdows Boulevard,4950000000.0,165000.0
3191,62.0,2,True,True,True,Punak,2200000000.0,73333.33
3192,65.0,1,True,True,True,Shahran,1880000000.0,62666.67
3193,320.0,5,False,False,False,Sattarkhan,28000000000.0,933333.33
3194,145.0,5,False,False,False,Jeyhoon,5000000000.0,166666.67
3195,75.0,2,False,False,False,Parand,395000000.0,13166.67
3196,73.0,2,True,True,False,Aliabad South,850000000.0,28333.33
3197,62.0,2,False,True,False,Punak,2300000000.0,76666.67
3198,149.0,3,True,True,True,Parand,2100000000.0,70000.0
3199,68.0,2,False,True,True,Punak,2050000000.0,68333.33
3200,75.0,2,True,True,False,West Ferdows Boulevard,2480000000.0,82666.67
3201,133.0,5,False,False,False,Jeyhoon,4700000000.0,156666.67
3202,63.0,2,True,True,False,Punak,1880000000.0,62666.67
3203,58.0,1,True,True,True,Pirouzi,500000000.0,16666.67
3204,67.0,1,True,True,True,Jordan,6700000000.0,223333.33
3205,70.0,1,True,True,True,Shahran,2270000000.0,75666.67
3206,135.0,3,True,True,True,Niavaran,9000000000.0,300000.0
3207,122.0,4,True,False,True,Amirabad,2400000000.0,80000.0
3208,80.0,2,True,True,True,Shahran,2590000000.0,86333.33
3209,55.0,1,True,True,True,Punak,2750000000.0,91666.67
3210,86.0,2,True,True,False,Shahran,3100000000.0,103333.33
3211,30.0,0,False,True,False,Ostad Moein,500000000.0,16666.67
3212,88.0,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
3213,220.0,3,True,True,True,Jordan,13500000000.0,450000.0
3214,102.0,2,True,True,False,ShahrAra,2950000000.0,98333.33
3215,97.0,2,True,True,True,Gheitarieh,6000000000.0,200000.0
3216,150.0,3,True,True,True,Yousef Abad,11000000000.0,366666.67
3217,64.0,1,True,True,False,Alborz Complex,645000000.0,21500.0
3218,62.0,2,False,True,False,Punak,2300000000.0,76666.67
3219,100.0,2,True,True,True,Shahran,4200000000.0,140000.0
3220,97.0,2,True,True,True,Shahran,3300000000.0,110000.0
3221,80.0,2,True,True,True,Shahran,3950000000.0,131666.67
3222,53.0,1,False,True,True,Narmak,2300000000.0,76666.67
3223,68.0,2,True,True,True,Ostad Moein,1680000000.0,56000.0
3224,105.0,2,True,True,False,Fatemi,4300000000.0,143333.33
3225,70.0,2,True,True,False,Punak,2300000000.0,76666.67
3226,86.0,2,True,True,True,Central Janatabad,4300000000.0,143333.33
3227,62.0,1,False,True,False,Beryanak,682000000.0,22733.33
3228,40.0,2,False,False,False,Salsabil,830000000.0,27666.67
3229,57.0,1,True,False,True,Karoon,1700000000.0,56666.67
3230,140.0,3,True,True,True,Jordan,7700000000.0,256666.67
3231,40.0,1,False,True,False,Qasr-od-Dasht,790000000.0,26333.33
3232,35.0,1,True,True,False,Salsabil,780000000.0,26000.0
3233,112.0,2,True,True,True,Gheitarieh,8610000000.0,287000.0
3234,140.0,3,True,True,True,Saadat Abad,8000000000.0,266666.67
3235,48.0,1,False,False,True,Eskandari,1280000000.0,42666.67
3236,70.0,2,True,True,True,Punak,2800000000.0,93333.33
3237,175.0,3,True,True,True,Kamranieh,17000000000.0,566666.67
3238,135.0,2,True,True,True,Ekhtiarieh,8100000000.0,270000.0
3239,45.0,1,False,True,False,Karoon,880000000.0,29333.33
3240,50.0,1,True,True,False,Azarbaijan,1250000000.0,41666.67
3241,61.0,1,True,True,True,Central Janatabad,2000000000.0,66666.67
3242,47.0,1,True,True,False,Salsabil,1050000000.0,35000.0
3243,210.0,3,True,True,True,Farmanieh,33600000000.0,1120000.0
3244,82.0,2,False,False,True,Parand,455000000.0,15166.67
3245,72.0,2,False,False,False,Pirouzi,2376000000.0,79200.0
3246,65.0,2,False,True,False,Feiz Garden,1900000000.0,63333.33
3247,44.0,1,False,True,False,Jeyhoon,945000000.0,31500.0
3248,58.0,1,False,True,False,Azarbaijan,1270000000.0,42333.33
3249,127.0,2,True,True,True,Shahryar,2500000000.0,83333.33
3250,124.0,3,True,True,True,Gheitarieh,7700000000.0,256666.67
3251,65.0,2,True,True,True,Shahran,2350000000.0,78333.33
3252,110.0,2,True,True,True,Gheitarieh,8660000000.0,288666.67
3253,200.0,4,True,True,True,Niavaran,15000000000.0,500000.0
3254,240.0,3,True,True,False,Elahieh,34560000000.0,1152000.0
3255,75.0,2,False,False,True,Parand,330000000.0,11000.0
3256,130.0,1,True,True,True,Ostad Moein,1280000000.0,42666.67
3257,72.0,2,False,False,False,Pishva,300000000.0,10000.0
3258,101.0,2,True,True,True,Jordan,5200000000.0,173333.33
3259,82.0,2,True,True,True,Punak,3300000000.0,110000.0
3260,150.0,3,True,True,False,Elahieh,11760000000.0,392000.0
3261,48.0,1,False,False,False,Beryanak,740000000.0,24666.67
3263,106.0,2,True,True,True,Farmanieh,4450000000.0,148333.33
3264,205.0,3,True,True,True,Farmanieh,20000000000.0,666666.67
3265,125.0,2,True,True,True,Gheitarieh,1125000000.0,37500.0
3266,85.0,2,True,True,True,Shahr-e-Ziba,2900000000.0,96666.67
3267,220.0,4,True,True,False,Azarbaijan,15000000000.0,500000.0
3268,104.0,2,False,False,False,Shahran,4080000000.0,136000.0
3269,99.0,2,True,True,True,Shahran,3900000000.0,130000.0
3270,165.0,3,True,True,True,Shahrake Gharb,18150000000.0,605000.0
3271,98.0,2,True,True,True,Pardis,650000000.0,21666.67
3272,71.0,2,False,True,True,Shahr-e-Ziba,2150000000.0,71666.67
3273,104.0,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
3274,102.0,2,True,True,True,Shahran,4000000000.0,133333.33
3275,112.0,2,True,True,True,Shahran,5400000000.0,180000.0
3276,80.0,1,False,True,False,Shahrake Qods,550000000.0,18333.33
3277,69.0,2,True,True,True,Jeyhoon,1700000000.0,56666.67
3278,135.0,3,True,True,True,Saadat Abad,9000000000.0,300000.0
3279,44.0,1,False,True,False,Qasr-od-Dasht,1000000000.0,33333.33
3280,80.0,2,True,True,False,Shahr-e-Ziba,2480000000.0,82666.67
3281,80.0,2,True,True,True,Persian Gulf Martyrs Lake,750000000.0,25000.0
3282,60.0,1,False,False,False,Parand,300000000.0,10000.0
3283,60.0,1,False,False,False,Parand,300000000.0,10000.0
3284,108.0,2,True,True,True,Saadat Abad,8600000000.0,286666.67
3285,150.0,2,True,True,True,Mirdamad,8200000000.0,273333.33
3286,78.0,2,False,False,False,Parand,780000000.0,26000.0
3287,77.0,2,True,True,False,Firoozkooh,470000000.0,15666.67
3288,160.0,5,True,True,False,Yousef Abad,18000000000.0,600000.0
3289,106.0,2,True,True,True,Golestan,2340000000.0,78000.0
3290,135.0,3,True,True,True,West Pars,5600000000.0,186666.67
3291,102.0,3,False,False,True,Amirabad,4300000000.0,143333.33
3292,68.0,2,True,True,True,Punak,2150000000.0,71666.67
3293,136.0,3,True,True,True,Saadat Abad,11000000000.0,366666.67
3294,77.0,2,True,True,True,Jeyhoon,1680000000.0,56000.0
3296,84.0,2,False,True,True,Vahidiyeh,588000000.0,19600.0
3297,69.0,1,True,True,True,Shadabad,890000000.0,29666.67
3298,55.0,1,True,True,True,Andisheh,797500000.0,26583.33
3299,94.0,2,True,True,True,West Ferdows Boulevard,4100000000.0,136666.67
3300,120.0,3,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33
3301,90.0,2,True,True,True,Persian Gulf Martyrs Lake,290000000.0,9666.67
3302,60.0,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.33
3303,54.0,1,False,True,False,Beryanak,760000000.0,25333.33
3304,144.0,3,True,True,True,Gheitarieh,7250000000.0,241666.67
3305,80.0,2,False,False,False,Parand,380000000.0,12666.67
3306,110.0,3,True,True,True,Ozgol,6550000000.0,218333.33
3307,55.0,2,False,True,False,Yousef Abad,2150000000.0,71666.67
3308,65.0,2,False,True,False,Punak,1900000000.0,63333.33
3309,60.0,2,True,True,True,Salsabil,1520000000.0,50666.67
3310,69.0,2,True,True,False,Andisheh,980000000.0,32666.67
3311,180.0,4,True,True,True,Persian Gulf Martyrs Lake,2720000000.0,90666.67
3312,180.0,2,True,True,False,Parand,2100000000.0,70000.0
3313,110.0,3,True,True,True,Ozgol,6550000000.0,218333.33
3314,130.0,2,False,True,False,Narmak,6300000000.0,210000.0
3316,82.0,2,True,True,True,Gheitarieh,7000000000.0,233333.33
3317,128.0,3,True,True,True,Gheitarieh,9200000000.0,306666.67
3319,85.0,2,True,True,True,Farmanieh,6100000000.0,203333.33
3320,68.0,1,True,False,True,Ahang,1400000000.0,46666.67
3321,110.0,3,True,True,True,West Pars,6550000000.0,218333.33
3322,94.0,2,False,False,True,Parand,680000000.0,22666.67
3323,42.0,1,False,False,False,Naziabad,640000000.0,21333.33
3324,63.0,1,True,True,True,Punak,2200000000.0,73333.33
3325,62.0,1,False,False,True,Parand,350000000.0,11666.67
3326,155.0,3,True,True,True,Jordan,13950000000.0,465000.0
3327,65.0,2,True,True,True,Afsarieh,1550000000.0,51666.67
3328,138.0,3,True,True,True,Jordan,9500000000.0,316666.67
3329,135.0,3,True,True,True,Azarbaijan,3440000000.0,114666.67
3330,135.0,3,True,True,True,Azarbaijan,3440000000.0,114666.67
3331,71.0,1,False,True,True,Pardis,540000000.0,18000.0
3332,175.0,3,True,True,True,Kook,10500000000.0,350000.0
3333,145.0,3,True,True,True,Shahrake Gharb,10500000000.0,350000.0
3334,285.0,4,True,True,True,Shahrake Gharb,28500000000.0,950000.0
3335,125.0,3,True,True,True,Shahrake Gharb,11250000000.0,375000.0
3336,115.0,2,True,True,True,Shahrake Gharb,12000000000.0,400000.0
3337,59.0,1,True,True,True,Andisheh,708000000.0,23600.0
3338,89.0,3,True,True,True,Parand,430000000.0,14333.33
3339,78.0,2,True,False,True,Jeyhoon,2250000000.0,75000.0
3340,65.0,1,True,True,True,Parand,340000000.0,11333.33
3341,78.0,2,True,True,True,Parand,480000000.0,16000.0
3342,82.0,2,True,True,True,Central Janatabad,3000000000.0,100000.0
3343,125.0,2,False,True,False,Gheitarieh,1550000000.0,51666.67
3344,60.0,2,False,True,True,Vahidieh,1280000000.0,42666.67
3345,57.0,2,False,True,False,Salsabil,1200000000.0,40000.0
3346,66.0,2,False,True,False,Afsarieh,1120000000.0,37333.33
3347,80.0,2,True,True,True,West Ferdows Boulevard,3000000000.0,100000.0
3348,46.0,1,True,True,True,Shahran,1700000000.0,56666.67
3349,80.0,2,True,True,True,East Ferdows Boulevard,3000000000.0,100000.0
3350,73.0,2,True,True,True,Southern Janatabad,3060000000.0,102000.0
3351,115.0,2,False,False,False,Northern Janatabad,5175000000.0,172500.0
3352,65.0,2,True,True,False,West Pars,1950000000.0,65000.0
3353,72.0,2,True,True,True,Southern Janatabad,2550000000.0,85000.0
3354,80.0,2,True,True,True,Southern Janatabad,3000000000.0,100000.0
3356,80.0,2,True,True,True,Central Janatabad,3000000000.0,100000.0
3357,97.0,2,True,True,True,Narmak,4000000000.0,133333.33
3358,150.0,3,True,True,True,Niavaran,11000000000.0,366666.67
3359,175.0,3,True,True,True,ShahrAra,7800000000.0,260000.0
3360,74.0,1,False,True,True,Parand,480000000.0,16000.0
3361,157.0,3,True,True,True,Marzdaran,10200000000.0,340000.0
3362,92.0,2,True,True,True,Feiz Garden,3350000000.0,111666.67
3363,190.0,3,True,True,True,Pasdaran,12350000000.0,411666.67
3364,110.0,2,True,True,True,Pasdaran,8800000000.0,293333.33
3365,50.0,1,False,True,False,Pirouzi,1100000000.0,36666.67
3366,197.0,3,True,True,True,Marzdaran,15563000000.0,518766.67
3367,107.0,2,True,True,True,Chidz,8600000000.0,286666.67
3368,78.0,2,True,True,True,Farmanieh,7200000000.0,240000.0
3369,46.0,1,True,True,True,Central Janatabad,1950000000.0,65000.0
3370,112.0,2,True,True,True,Mahmoudieh,8400000000.0,280000.0
3371,60.0,1,False,True,False,Tehran Now,1500000000.0,50000.0
3372,128.0,3,True,True,True,Marzdaran,6700000000.0,223333.33
3373,193.0,3,True,True,True,Kook,13000000000.0,433333.33
3374,120.0,2,True,True,True,Niavaran,9000000000.0,300000.0
3375,115.0,2,True,True,True,Ghoba,8150000000.0,271666.67
3376,95.0,2,True,True,True,Southern Janatabad,3300000000.0,110000.0
3377,92.0,2,True,True,True,Central Janatabad,3400000000.0,113333.33
3378,71.0,2,True,True,False,West Ferdows Boulevard,2000000000.0,66666.67
3379,95.0,2,True,True,True,Damavand,1750000000.0,58333.33
3380,40.0,1,False,True,False,Salsabil,630000000.0,21000.0
3381,52.0,1,True,True,True,Punak,2360000000.0,78666.67
3382,84.0,2,True,True,True,Salsabil,1900000000.0,63333.33
3383,80.0,2,True,True,True,Amirieh,1800000000.0,60000.0
3384,58.0,1,False,True,False,Salsabil,715000000.0,23833.33
3385,68.0,2,True,True,True,Shahran,2270000000.0,75666.67
3386,90.0,2,True,True,True,Southern Janatabad,3350000000.0,111666.67
3387,65.0,1,False,True,False,Republic,1400000000.0,46666.67
3388,200.0,2,False,False,False,Rudhen,2850000000.0,95000.0
3389,72.0,2,True,True,True,Amirieh,1670000000.0,55666.67
